trade_date,security_code,security_name,exchange,quality_tier,quality_tier_label,quality_score,pool_layer,valuation_tier,valuation_tier_effective,valuation_tier_changed,fair_price_low,fair_price_high,band_position,margin_of_safety,model_intrinsic_value,model_band_source,model_pv,strategy_tag,total_market_cap_bn,signal_state,review_frozen,note,gap_trading_days,gap_return,gap_max_vol_ratio,gap_max_vol_day,close,high,low,pct_chg,amount,ma20,ma60,amount_ma20,data_source,screened_at_utc
2026-08-21,002379,宏桥控股,SZSE,L2,L2,70,core,低估,低估,False,27.15,33.18,低于带底-33%,0.6547,30.165,模型带·2026-06-30,0.6043,H-成本曲线周期型,237.5570,ok,True,,,,,,18.23,18.47,17.53,3.5795,915045735.0,19.4875,17.9497,1444926102.8,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002379,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:21+00:00
2026-08-21,603369,今世缘,SSE,L2,L2,66,core,较低估,较低估,False,29.27,35.78,低于带底-5%,0.1662,32.5243,模型带·2026-06-30,0.8575,A-现金流复利型,34.7730,ok,False,,,,,,27.89,28.67,27.84,-2.89,369096260.0,28.361,26.3738,575123606.4,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603369,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:21+00:00
2026-08-21,603605,珀莱雅,SSE,L2,L2,72,core,较低估,较低估,False,65.34,79.86,低于带底-13%,0.2737,72.5972,模型带·2026-03-31,0.7852,A-现金流复利型,22.5710,ok,False,,,,,,57.0,57.71,56.8,-0.6796,142904700.0,58.682,59.3922,298754677.0,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603605,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:22+00:00
2026-08-21,688775,影石创新,SSE,L2,L2,70,core,高估,高估,False,62.65,76.57,越带顶+58%,,69.6134,模型带·2026-03-31,1.7406,D-产业链爆发/关键瓶颈型,48.5890,ok,False,,,,,,121.17,123.83,116.66,1.6953,37860039063.0,130.4275,139.531,62455889415.45,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688775,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:21+00:00
2026-08-21,000725,京东方A,SZSE,L3,L3,56,excluded,无法估值,无法估值,False,,,,,,,,H-成本曲线周期型,222.2660,ok,True,,,,,,6.0,6.05,5.79,1.6949,7878784800.0,5.852,6.4307,10830350277.5,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000725,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:22+00:00
2026-08-21,603806,福斯特,SSE,L2,L2,65,core,高估,高估,False,6.46,7.89,越带顶+96%,,7.1744,模型带·2026-06-30,2.1535,D-产业链爆发/关键瓶颈型,40.3050,ok,False,,,,,,15.45,15.65,15.3,-0.898,389579475.0,15.071,15.5263,434604597.5,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603806,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:22+00:00
2026-08-21,688981,中芯国际,SSE,L3,L3,58,excluded,无法估值,无法估值,False,,,,,,,,D-产业链爆发/关键瓶颈型,1068.4200,ok,True,,,,,,124.8,126.86,124.2,-0.5578,381468247680.0,128.3015,138.6503,760100861813.95,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688981,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:23+00:00
2026-08-21,300034,钢研高纳,SZSE,L3,L3,55,tactical,高估,高估,False,5.46,6.67,越带顶+133%,,6.0645,模型带·2026-03-31,2.5625,D-产业链爆发/关键瓶颈型,12.3850,ok,False,,,,,,15.54,15.57,15.15,0.8436,101995236.0,15.782,16.5475,162030697.65,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300034,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:22+00:00
2026-08-21,002287,奇正藏药,SZSE,L2,L2,62,core,较高估,较高估,False,15.06,18.41,越带顶+8%,,16.7385,模型带·2026-06-30,1.1865,C-GARP成长型,11.3620,ok,False,,,,,,19.86,20.46,19.76,-3.9187,84893556.0,20.611,20.3083,53862032.5,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002287,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:23+00:00
2026-08-21,300395,菲利华,SZSE,L3,L3,58,tactical,高估,高估,False,8.08,9.87,越带顶+791%,,8.9762,模型带·2026-06-30,9.8026,D-产业链爆发/关键瓶颈型,46.2590,ok,False,,,,,,87.99,89.59,86.6,-1.157,1292150748.0,84.2175,103.9863,2090738662.6,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300395,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:23+00:00
2026-08-21,300759,康龙化成,SZSE,L3,L3,56,tactical,高估,高估,False,13.11,16.02,越带顶+200%,,14.562,模型带·2026-06-30,3.2949,C-GARP成长型,88.1530,ok,False,,,,,,47.98,49.8,47.19,-5.7367,4455005374.0,43.869,33.6933,3609699888.55,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300759,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:24+00:00
2026-08-21,603606,东方电缆,SSE,L3,L3,58,tactical,高估,高估,False,16.13,19.71,越带顶+73%,,17.9201,模型带·2026-06-30,1.9034,D-产业链爆发/关键瓶颈型,28.1340,ok,False,,,,,,34.11,35.51,34.0,-4.8801,850942170.0,38.8905,39.9662,732901225.55,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603606,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:24+00:00
2026-08-21,688041,海光信息,SSE,L2,L2,66,core,高估,高估,False,12.66,15.47,越带顶+1492%,,14.0632,模型带·2026-06-30,17.5074,D-产业链爆发/关键瓶颈型,572.2750,ok,False,,,,,,246.21,249.32,242.22,-0.0487,527893124307.0,280.5775,305.47,634758637325.95,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688041,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:24+00:00
2026-08-21,688271,联影医疗,SSE,L2,L2,63,core,高估,高估,False,27.67,33.81,越带顶+214%,,30.7396,模型带·2026-06-30,3.4483,C-GARP成长型,87.3610,ok,False,,,,,,106.0,109.0,105.77,-3.6276,56034006200.0,111.4185,109.9327,64613104047.15,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688271,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:24+00:00
2026-08-21,688281,华秦科技,SSE,L3,L3,57,tactical,高估,高估,False,12.65,15.46,越带顶+192%,,14.0507,模型带·2026-06-30,3.2155,D-产业链爆发/关键瓶颈型,17.2410,ok,False,,,,,,45.18,45.98,44.21,-0.5941,11902878828.0,47.6015,48.5123,14649090209.3,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688281,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:24+00:00
2026-08-21,688563,航材股份,SSE,L3,L3,57,tactical,高估,高估,False,22.08,26.99,越带顶+85%,,24.5378,模型带·2026-03-31,2.0356,D-产业链爆发/关键瓶颈型,22.4460,ok,False,,,,,,49.95,50.4,49.36,0.1002,4491938565.0,51.465,50.461,9122181861.0,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688563,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:25+00:00
2026-08-21,688777,中控技术,SSE,L3,L3,56,tactical,高估,高估,False,15.67,19.15,越带顶+376%,,17.4134,模型带·2026-03-31,5.2322,N-订阅/递延收入型,72.0850,ok,False,,,,,,91.11,91.79,89.89,-0.6434,69385339827.0,94.163,100.1753,175436688830.05,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688777,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:25+00:00
2026-08-21,300054,鼎龙股份,SZSE,L2,L2,62,core,高估,高估,False,8.53,10.43,越带顶+608%,,9.4828,模型带·2026-06-30,7.7867,D-产业链爆发/关键瓶颈型,70.4800,ok,False,,,,,,73.84,75.3,73.0,-0.8327,1389690952.0,74.0115,79.4465,2732689106.9,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300054,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:26+00:00
2026-08-21,688235,百济神州,SSE,L2,L2,64,excluded,无法估值,无法估值,False,,,,,,,,M-管线/研发资产型,446.1060,ok,False,,,,,,289.25,294.54,283.8,-3.222,166658734450.0,280.794,256.275,185440013146.7,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688235,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:26+00:00
2026-08-21,601398,工商银行,SSE,L3,L3,55,tactical,中性,中性,False,7.52,9.20,带内15%,,8.3607,股利折现,0.9293,J-金融资本型,2769.2770,ok,False,,,,,,7.77,7.84,7.75,-0.1285,2070932661.0,7.721,7.4928,3248527513.45,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh601398,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:26+00:00
2026-08-21,601939,建设银行,SSE,L3,L3,56,tactical,中性,中性,False,9.43,11.52,带内53%,,10.4731,股利折现,1.0054,J-金融资本型,2754.6520,ok,False,,,,,,10.53,10.64,10.43,-0.4726,1011097971.0,10.3835,10.0673,1606024253.6,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh601939,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:26+00:00
2026-08-21,601288,农业银行,SSE,L3,L3,56,tactical,中性,中性,False,6.05,7.39,带内54%,,6.7225,股利折现,1.0085,J-金融资本型,2372.8850,ok,False,,,,,,6.78,6.85,6.73,-0.4405,2472407004.0,6.67,6.4725,3261861751.5,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh601288,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:26+00:00
2026-08-21,600919,江苏银行,SSE,L2,L2,60,core,较低估,较低估,False,13.68,16.72,低于带底-13%,0.273,15.1991,股利折现,0.7856,J-金融资本型,219.1150,ok,False,,,,,,11.94,12.16,11.93,-1.3223,975886050.0,11.717,11.372,1132058511.65,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600919,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:27+00:00
2026-08-21,601838,成都银行,SSE,L2,L2,62,core,较低估,较低估,False,22.33,27.30,低于带底-16%,0.3306,24.8154,股利折现,0.7515,J-金融资本型,79.0470,ok,False,,,,,,18.65,18.72,18.51,0.3228,354266075.0,18.242,18.0857,365842362.05,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh601838,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:27+00:00
2026-08-21,605117,德业股份,SSE,L2,L2,67,core,高估,高估,False,42.67,52.15,越带顶+84%,,47.4099,模型带·2026-06-30,2.0291,C-GARP成长型,122.4850,ok,False,,,,,,96.2,97.5,93.01,2.6352,1247059840.0,88.4085,94.3897,1350263885.35,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh605117,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:27+00:00
2026-08-21,601717,中创智领,SSE,L3,L3,59,tactical,低估,低估,False,32.73,40.00,低于带底-55%,1.4455,36.3612,模型带·2026-03-31,0.409,C-GARP成长型,26.5490,ok,False,,,,,,14.87,15.01,14.72,-0.8005,410019432.0,15.6625,15.5562,292237702.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh601717,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:28+00:00
2026-08-21,600233,圆通速递,SSE,L3,L3,62,tactical,中性,中性,False,16.53,20.20,带内24%,,18.3618,模型带·2026-06-30,0.9487,C-GARP成长型,59.6460,ok,False,,,,,,17.42,17.79,17.15,-0.4571,455182858.0,18.549,17.4795,418576815.35,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600233,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:28+00:00
2026-08-21,601872,招商轮船,SSE,L3,L3,60,tactical,高估,高估,False,11.99,14.66,越带顶+35%,,13.3246,模型带·2026-06-30,1.4845,H-成本曲线周期型,159.7140,ok,False,,,,,,19.78,20.1,18.49,7.1506,3829504922.0,17.399,16.5337,1876295174.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh601872,day,2020-01-01,2026-08-21,1000,qfq",2026-08-22T20:51:28+00:00
